level,volume
693,2769.024
694,2773.743
695,2778.462
696,2783.181
697,2787.9
698,2792.619
699,2797.338
700,2802.057
701,2806.776
702,2811.495
703,2816.214
704,2820.933
705,2825.652
706,2830.371
707,2835.09
708,2839.809
709,2844.528
710,2849.247
711,2853.967
712,2858.686
713,2863.405
714,2868.124
715,2872.843
716,2877.562
717,2882.281
718,2887
719,2891.719
720,2896.438
721,2901.157
722,2905.876
723,2910.595
724,2915.314
725,2920.033
726,2924.752
727,2929.471
728,2934.19
729,2938.91
730,2943.629
731,2948.348
732,2953.067
733,2957.786
734,2962.505
735,2967.224
736,2971.943
737,2976.662
738,2981.381
739,2986.1
740,2990.819
741,2995.538
742,3000.257
743,3004.976
744,3009.695
745,3014.414
746,3019.133
747,3023.853
748,3028.572
749,3033.291
750,3038.01
751,3042.729
752,3047.448
753,3052.167
754,3056.886
755,3061.605
756,3066.324
757,3071.043
758,3075.762
759,3080.481
760,3085.2
761,3089.919
762,3094.638
763,3099.357
764,3104.076
765,3108.795
766,3113.515
767,3118.234
768,3122.953
769,3127.672
770,3132.391
771,3137.11
772,3141.829
773,3146.548
774,3151.267
775,3155.986
776,3160.705
777,3165.424
778,3170.143
779,3174.862
780,3179.581
781,3184.3
782,3189.019
783,3193.738
784,3198.458
785,3203.177
786,3207.896
787,3212.615
788,3217.334
789,3222.053
790,3226.772
791,3231.491
792,3236.21
793,3240.929
794,3245.648
795,3250.367
796,3255.086
797,3259.805
798,3264.524
799,3269.243
800,3273.962
801,3278.681
802,3283.401
803,3288.12
804,3292.839
805,3297.558
806,3302.277
807,3306.996
808,3311.715
809,3316.434
810,3321.153
811,3325.872
812,3330.591
813,3335.31
814,3340.029
815,3344.748
816,3349.467
817,3354.186
818,3358.905
819,3363.624
820,3368.343
821,3373.063
822,3377.782
823,3382.501
824,3387.22
825,3391.939
826,3396.658
827,3401.377
828,3406.096
829,3410.815
830,3415.534
831,3420.253
832,3424.972
833,3429.691
834,3434.41
835,3439.129
836,3443.848
837,3448.567
838,3453.286
839,3458.006
840,3462.725
841,3467.444
842,3472.163
843,3476.882
844,3481.601
845,3486.32
846,3491.039
847,3495.758
848,3500.477
849,3505.196
850,3509.915
851,3514.634
852,3519.353
853,3524.072
854,3528.791
855,3533.51
856,3538.229
857,3542.949
858,3547.668
859,3552.387
860,3557.106
861,3561.825
862,3566.544
863,3571.263
864,3575.982
865,3580.701
866,3585.42
867,3590.139
868,3594.858
869,3599.577
870,3604.296
871,3609.015
872,3613.734
873,3618.453
874,3623.172
875,3627.892
876,3632.611
877,3637.33
878,3642.049
879,3646.768
880,3651.487
881,3656.206
882,3660.925
883,3665.644
884,3670.363
885,3675.082
886,3679.801
887,3684.52
888,3689.239
889,3693.958
890,3698.677
891,3703.396
892,3708.115
893,3712.834
894,3717.554
895,3722.273
896,3726.992
897,3731.711
898,3736.43
899,3741.149
900,3745.868
901,3750.587
902,3755.306
903,3760.025
904,3764.744
905,3769.463
906,3774.182
907,3778.901
908,3783.62
909,3788.339
910,3793.058
911,3797.777
912,3802.497
913,3807.216
914,3811.935
915,3816.654
916,3821.373
917,3826.092
918,3830.811
919,3835.53
920,3840.249
921,3844.968
922,3849.687
923,3854.406
924,3859.125
925,3863.844
926,3868.563
927,3873.282
928,3878.001
929,3882.72
930,3887.44
931,3892.159
932,3896.878
933,3901.597
934,3906.316
935,3911.035
936,3915.754
937,3920.473
938,3925.192
939,3929.911
940,3934.63
941,3939.349
942,3944.068
943,3948.787
944,3953.506
945,3958.225
946,3962.944
947,3967.663
948,3972.383
949,3977.102
950,3981.821
951,3986.54
952,3991.259
953,3995.978
954,4000.697
955,4005.416
956,4010.135
957,4014.854
958,4019.573
959,4024.292
960,4029.011
961,4033.73
962,4038.449
963,4043.168
964,4047.887
965,4052.606
966,4057.325
967,4062.045
968,4066.764
969,4071.483
970,4076.202
971,4080.921
972,4085.64
973,4090.359
974,4095.078
975,4099.797
976,4104.516
977,4109.235
978,4113.954
979,4118.673
980,4123.392
981,4128.111
982,4132.83
983,4137.549
984,4142.268
985,4146.988
986,4151.707
987,4156.426
988,4161.145
989,4165.864
990,4170.583
991,4175.302
992,4180.021
993,4184.74
994,4189.459
995,4194.178
996,4198.897
997,4203.616
998,4208.335
999,4213.054
1000,4217.773
1001,4222.492
1002,4227.211
1003,4231.931
1004,4236.65
1005,4241.369
1006,4246.088
1007,4250.807
1008,4255.526
1009,4260.242
1010,4264.954
1011,4269.662
1012,4274.365
1013,4279.064
1014,4283.76
1015,4288.451
1016,4293.138
1017,4297.82
1018,4302.499
1019,4307.173
1020,4311.843
1021,4316.509
1022,4321.171
1023,4325.829
1024,4330.482
1025,4335.132
1026,4339.777
1027,4344.418
1028,4349.054
1029,4353.687
1030,4358.316
1031,4362.94
1032,4367.56
1033,4372.176
1034,4376.788
1035,4381.395
1036,4385.999
1037,4390.598
1038,4395.193
1039,4399.784
1040,4404.371
1041,4408.953
1042,4413.532
1043,4418.106
1044,4422.676
1045,4427.242
1046,4431.803
1047,4436.361
1048,4440.914
1049,4445.464
1050,4450.009
1051,4454.549
1052,4459.086
1053,4463.619
1054,4468.147
1055,4472.671
1056,4477.191
1057,4481.707
1058,4486.219
1059,4490.726
1060,4495.229
1061,4499.728
1062,4504.223
1063,4508.714
1064,4513.201
1065,4517.683
1066,4522.162
1067,4526.636
1068,4531.106
1069,4535.571
1070,4540.033
1071,4544.49
1072,4548.944
1073,4553.393
1074,4557.838
1075,4562.278
1076,4566.715
1077,4571.147
1078,4575.575
1079,4580
1080,4584.419
1081,4588.835
1082,4593.247
1083,4597.654
1084,4602.057
1085,4606.456
1086,4610.851
1087,4615.242
1088,4619.628
1089,4624.011
1090,4628.389
1091,4632.763
1092,4637.133
1093,4641.498
1094,4645.86
1095,4650.217
1096,4654.57
1097,4658.919
1098,4663.264
1099,4667.604
1100,4671.941
1101,4676.273
1102,4680.601
1103,4684.925
1104,4689.245
1105,4693.56
1106,4697.872
1107,4702.179
1108,4706.482
1109,4710.781
1110,4715.076
1111,4719.366
1112,4723.653
1113,4727.935
1114,4732.213
1115,4736.487
1116,4740.757
1117,4745.022
1118,4749.283
1119,4753.541
1120,4757.794
1121,4762.042
1122,4766.287
1123,4770.528
1124,4774.764
1125,4778.996
1126,4783.224
1127,4787.448
1128,4791.667
1129,4795.883
1130,4800.094
1131,4804.301
1132,4808.504
1133,4812.703
1134,4816.898
1135,4821.088
1136,4825.274
1137,4829.456
1138,4833.634
1139,4837.808
1140,4841.978
1141,4846.143
1142,4850.304
1143,4854.461
1144,4858.614
1145,4862.763
1146,4866.907
1147,4871.048
1148,4875.184
1149,4879.316
1150,4883.444
1151,4887.568
1152,4891.687
1153,4895.803
1154,4899.914
1155,4904.021
1156,4908.124
1157,4912.222
1158,4916.317
1159,4920.407
1160,4924.493
1161,4928.575
1162,4932.653
1163,4936.727
1164,4940.796
1165,4944.861
1166,4948.922
1167,4952.979
1168,4957.032
1169,4961.081
1170,4965.125
1171,4969.165
1172,4973.202
1173,4977.233
1174,4981.261
1175,4985.285
1176,4989.304
1177,4993.319
1178,4997.33
1179,5001.337
1180,5005.34
1181,5009.339
1182,5013.333
1183,5017.323
1184,5021.309
1185,5025.291
1186,5029.269
1187,5033.242
1188,5037.211
1189,5041.177
1190,5045.138
1191,5049.094
1192,5053.047
1193,5056.996
1194,5060.94
1195,5064.88
1196,5068.816
1197,5072.748
1198,5076.676
1199,5080.599
1200,5084.518
1201,5088.433
1202,5092.344
1203,5096.251
1204,5100.154
1205,5104.052
1206,5107.946
1207,5111.836
1208,5115.722
1209,5119.604
1210,5123.482
1211,5127.355
1212,5131.224
1213,5135.089
1214,5138.95
1215,5142.807
1216,5146.659
1217,5150.508
1218,5154.352
1219,5158.192
1220,5162.028
1221,5165.86
1222,5169.687
1223,5173.51
1224,5177.329
1225,5181.145
1226,5184.955
1227,5188.762
1228,5192.564
1229,5196.363
1230,5200.157
1231,5203.947
1232,5207.733
1233,5211.514
1234,5215.292
1235,5219.065
1236,5222.834
1237,5226.599
1238,5230.36
1239,5234.116
1240,5237.869
1241,5241.617
1242,5245.361
1243,5249.101
1244,5252.836
1245,5256.568
1246,5260.295
1247,5264.019
1248,5267.738
1249,5271.453
1250,5275.164
1251,5278.87
1252,5282.572
1253,5286.27
1254,5289.965
1255,5293.654
1256,5297.34
1257,5301.021
1258,5304.699
1259,5308.372
1260,5312.041
1261,5315.706
1262,5319.366
1263,5323.023
1264,5326.675
1265,5330.323
1266,5333.967
1267,5337.607
1268,5341.242
1269,5344.874
1270,5348.502
1271,5352.124
1272,5355.744
1273,5359.358
1274,5362.969
1275,5366.575
1276,5370.177
1277,5373.775
1278,5377.369
1279,5380.959
1280,5384.545
1281,5388.126
1282,5391.703
1283,5395.276
1284,5398.845
1285,5402.41
1286,5405.97
1287,5409.527
1288,5413.078
1289,5416.627
1290,5420.171
1291,5423.71
1292,5427.246
1293,5430.777
1294,5434.304
1295,5437.827
1296,5441.346
1297,5444.86
1298,5448.371
1299,5451.877
1300,5455.379
1301,5458.878
1302,5462.371
1303,5465.861
1304,5469.346
1305,5472.828
1306,5476.304
1307,5479.778
1308,5483.246
1309,5486.711
1310,5490.172
1311,5493.627
1312,5497.08
1313,5500.527
1314,5503.971
1315,5507.41
1316,5510.846
1317,5514.277
1318,5517.704
1319,5521.127
1320,5524.546
1321,5527.961
1322,5531.371
1323,5534.777
1324,5538.179
1325,5541.577
1326,5544.97
1327,5548.36
1328,5551.745
1329,5555.126
1330,5558.504
1331,5561.876
1332,5565.245
1333,5568.609
1334,5571.97
1335,5575.325
1336,5578.678
1337,5582.025
1338,5585.369
1339,5588.708
1340,5592.043
1341,5595.375
1342,5598.701
1343,5602.024
1344,5605.343
1345,5608.657
1346,5611.967
1347,5615.274
1348,5618.575
1349,5621.873
1350,5625.166
1351,5628.456
1352,5631.741
1353,5635.022
1354,5638.299
1355,5641.572
1356,5644.84
1357,5648.104
1358,5651.365
1359,5654.62
1360,5657.873
1361,5661.12
1362,5664.364
1363,5667.603
1364,5670.838
1365,5674.069
1366,5677.296
1367,5680.519
1368,5683.737
1369,5686.951
1370,5690.161
1371,5693.367
1372,5696.569
1373,5699.766
1374,5702.96
1375,5706.149
1376,5709.334
1377,5712.515
1378,5715.692
1379,5718.864
1380,5722.033
1381,5725.197
1382,5728.357
1383,5731.513
1384,5734.665
1385,5737.812
1386,5740.955
1387,5744.095
1388,5747.23
1389,5750.361
1390,5753.487
1391,5756.61
1392,5759.728
1393,5762.842
1394,5765.953
1395,5769.058
1396,5772.16
1397,5775.257
1398,5778.351
1399,5781.439
1400,5784.525
1401,5787.606
1402,5790.682
1403,5793.755
1404,5796.823
1405,5799.887
1406,5802.947
1407,5806.003
1408,5809.054
1409,5812.102
1410,5815.144
1411,5818.184
1412,5821.219
1413,5824.249
1414,5827.276
1415,5830.298
1416,5833.317
1417,5836.33
1418,5839.341
1419,5842.346
1420,5845.348
1421,5848.345
1422,5851.338
1423,5854.328
1424,5857.312
1425,5860.293
1426,5863.269
1427,5866.242
1428,5869.209
1429,5872.174
1430,5875.133
1431,5878.089
1432,5881.041
1433,5883.988
1434,5886.931
1435,5889.87
1436,5892.805
1437,5895.735
1438,5898.662
1439,5901.584
