level,trim_-6.0,trim_-5.5,trim_-5.0,trim_-4.5,trim_-4.0,trim_-3.5,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
1283,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1284,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1285,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1286,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1287,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1288,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1289,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1290,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1291,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1292,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1293,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1294,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1295,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1296,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1297,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1298,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1299,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1300,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1301,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1302,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1303,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1304,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1305,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1306,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1307,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1308,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1309,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1310,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1311,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1312,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1313,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1314,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1315,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1316,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1317,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1318,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1319,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1320,-7.9,-7.2,-6.6,-5.9,-5.2,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1321,-7.9,-7.2,-6.6,-5.9,-5.205,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1322,-7.9,-7.2,-6.6,-5.9,-5.21,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1323,-7.9,-7.2,-6.6,-5.9,-5.215,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1324,-7.9,-7.2,-6.6,-5.9,-5.22,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1325,-7.9,-7.2,-6.6,-5.9,-5.225,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1326,-7.9,-7.2,-6.6,-5.9,-5.23,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1327,-7.9,-7.2,-6.6,-5.9,-5.235,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1328,-7.9,-7.2,-6.6,-5.9,-5.24,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1329,-7.9,-7.2,-6.6,-5.9,-5.245,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1330,-7.9,-7.2,-6.6,-5.9,-5.25,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1331,-7.9,-7.2,-6.6,-5.9,-5.255,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1332,-7.9,-7.2,-6.6,-5.9,-5.26,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1333,-7.9,-7.2,-6.6,-5.9,-5.265,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1334,-7.9,-7.2,-6.6,-5.9,-5.27,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1335,-7.9,-7.2,-6.6,-5.9,-5.275,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1336,-7.9,-7.2,-6.6,-5.9,-5.28,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1337,-7.9,-7.2,-6.6,-5.9,-5.285,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1338,-7.9,-7.2,-6.6,-5.9,-5.29,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1339,-7.9,-7.2,-6.6,-5.9,-5.295,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1340,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1341,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1342,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1343,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1344,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1345,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1346,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1347,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1348,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1349,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1350,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1351,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1352,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1353,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1354,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1355,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1356,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1357,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1358,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1359,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1360,-7.9,-7.2,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1361,-7.9,-7.205,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1362,-7.9,-7.21,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1363,-7.9,-7.215,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1364,-7.9,-7.22,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1365,-7.9,-7.225,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1366,-7.9,-7.23,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1367,-7.9,-7.235,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1368,-7.9,-7.24,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1369,-7.9,-7.245,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1370,-7.9,-7.25,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1371,-7.9,-7.255,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1372,-7.9,-7.26,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1373,-7.9,-7.265,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1374,-7.9,-7.27,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1375,-7.9,-7.275,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1376,-7.9,-7.28,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1377,-7.9,-7.285,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1378,-7.9,-7.29,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1379,-7.9,-7.295,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1380,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1381,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1382,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1383,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1384,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1385,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1386,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1387,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1388,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1389,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1390,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1391,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1392,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1393,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1394,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1395,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1396,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1397,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1398,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1399,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1400,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1401,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1402,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1403,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1404,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1405,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1406,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1407,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1408,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1409,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1410,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1411,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1412,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1413,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1414,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1415,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1416,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1417,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1418,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1419,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1420,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1421,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1422,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1423,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1424,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1425,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1426,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1427,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1428,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1429,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1430,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1431,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1432,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1433,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1434,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1435,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1436,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1437,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1438,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1439,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1440,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1441,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1442,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1443,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1444,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1445,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1446,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1447,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1448,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1449,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1450,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1451,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1452,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1453,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1454,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1455,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1456,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
1457,-7.9,-7.3,-6.6,-5.9,-5.3,-4.6,-3.9,-3.3,-2.6,-2,-1.3,-0.7,0,0.6,1.3,1.9,2.6
