level,trim_2.0,trim_1.0,trim_0.5,trim_0.0,trim_-0.5,trim_-1.0,trim_-2.0,trim_-3.0,trim_-4.0,trim_-5.0,trim_-6.0,trim_-7.0,trim_-8.0
0,0.056,0.025,0.012,0,0,0,0.004,0.01,0.016,0.022,0.029,0.036,0.044
0.01,0.0555,0.025,0.012,0,-0.004,-0.005,-0.0015,0.004,0.0105,0.0165,0.0235,0.0305,0.038
0.02,0.055,0.025,0.012,0,-0.008,-0.01,-0.007,-0.002,0.005,0.011,0.018,0.025,0.032
0.03,0.0535,0.0245,0.012,0,-0.009,-0.013,-0.0115,-0.0065,0,0.006,0.013,0.02,0.027
0.04,0.052,0.024,0.012,0,-0.01,-0.016,-0.016,-0.011,-0.005,0.001,0.008,0.015,0.022
0.05,0.0515,0.024,0.0115,0,-0.01,-0.017,-0.019,-0.015,-0.0095,-0.0035,0.003,0.0095,0.0165
0.06,0.051,0.024,0.011,0,-0.01,-0.018,-0.022,-0.019,-0.014,-0.008,-0.002,0.004,0.011
0.07,0.0505,0.0235,0.011,0,-0.01,-0.0185,-0.0245,-0.0225,-0.0185,-0.0125,-0.0065,-0.0005,0.0065
0.08,0.05,0.023,0.011,0,-0.01,-0.019,-0.027,-0.026,-0.023,-0.017,-0.011,-0.005,0.002
0.09,0.0495,0.023,0.011,0,-0.01,-0.019,-0.029,-0.029,-0.0265,-0.0215,-0.0155,-0.0095,-0.003
0.1,0.049,0.023,0.011,0,-0.01,-0.019,-0.031,-0.032,-0.03,-0.026,-0.02,-0.014,-0.008
0.11,0.0488,0.0229,0.011,0,-0.01,-0.0191,-0.0316,-0.0338,-0.0326,-0.0292,-0.0236,-0.0179,-0.0121
0.12,0.0486,0.0228,0.011,0,-0.01,-0.0192,-0.0322,-0.0356,-0.0352,-0.0324,-0.0272,-0.0218,-0.0162
0.13,0.0484,0.0227,0.011,0,-0.01,-0.0193,-0.0328,-0.0374,-0.0378,-0.0356,-0.0308,-0.0257,-0.0203
0.14,0.0482,0.0226,0.011,0,-0.01,-0.0194,-0.0334,-0.0392,-0.0404,-0.0388,-0.0344,-0.0296,-0.0244
0.15,0.048,0.0225,0.011,0,-0.01,-0.0195,-0.034,-0.041,-0.043,-0.042,-0.038,-0.0335,-0.0285
0.16,0.0478,0.0224,0.011,0,-0.01,-0.0196,-0.0346,-0.0428,-0.0456,-0.0452,-0.0416,-0.0374,-0.0326
0.17,0.0476,0.0223,0.011,0,-0.01,-0.0197,-0.0352,-0.0446,-0.0482,-0.0484,-0.0452,-0.0413,-0.0367
0.18,0.0474,0.0222,0.011,0,-0.01,-0.0198,-0.0358,-0.0464,-0.0508,-0.0516,-0.0488,-0.0452,-0.0408
0.19,0.0472,0.0221,0.011,0,-0.01,-0.0199,-0.0364,-0.0482,-0.0534,-0.0548,-0.0524,-0.0491,-0.0449
0.2,0.047,0.022,0.011,0,-0.01,-0.02,-0.037,-0.05,-0.056,-0.058,-0.056,-0.053,-0.049
0.21,0.0469,0.022,0.011,0,-0.01,-0.02,-0.0372,-0.0505,-0.0572,-0.0599,-0.0585,-0.0559,-0.0521
0.22,0.0468,0.022,0.011,0,-0.01,-0.02,-0.0374,-0.051,-0.0584,-0.0618,-0.061,-0.0588,-0.0552
0.23,0.0467,0.022,0.011,0,-0.01,-0.02,-0.0376,-0.0515,-0.0596,-0.0637,-0.0635,-0.0617,-0.0583
0.24,0.0466,0.022,0.011,0,-0.01,-0.02,-0.0378,-0.052,-0.0608,-0.0656,-0.066,-0.0646,-0.0614
0.25,0.0465,0.022,0.011,0,-0.01,-0.02,-0.038,-0.0525,-0.062,-0.0675,-0.0685,-0.0675,-0.0645
0.26,0.0464,0.022,0.011,0,-0.01,-0.02,-0.0382,-0.053,-0.0632,-0.0694,-0.071,-0.0704,-0.0676
0.27,0.0463,0.022,0.011,0,-0.01,-0.02,-0.0384,-0.0535,-0.0644,-0.0713,-0.0735,-0.0733,-0.0707
0.28,0.0462,0.022,0.011,0,-0.01,-0.02,-0.0386,-0.054,-0.0656,-0.0732,-0.076,-0.0762,-0.0738
0.29,0.0461,0.022,0.011,0,-0.01,-0.02,-0.0388,-0.0545,-0.0668,-0.0751,-0.0785,-0.0791,-0.0769
0.3,0.046,0.022,0.011,0,-0.01,-0.02,-0.039,-0.055,-0.068,-0.077,-0.081,-0.082,-0.08
0.31,0.0459,0.022,0.011,0,-0.0101,-0.0201,-0.0391,-0.0552,-0.0684,-0.0778,-0.0824,-0.0839,-0.0824
0.32,0.0458,0.022,0.011,0,-0.0102,-0.0202,-0.0392,-0.0554,-0.0688,-0.0786,-0.0838,-0.0858,-0.0848
0.33,0.0457,0.022,0.011,0,-0.0103,-0.0203,-0.0393,-0.0556,-0.0692,-0.0794,-0.0852,-0.0877,-0.0872
0.34,0.0456,0.022,0.011,0,-0.0104,-0.0204,-0.0394,-0.0558,-0.0696,-0.0802,-0.0866,-0.0896,-0.0896
0.35,0.0455,0.022,0.011,0,-0.0105,-0.0205,-0.0395,-0.056,-0.07,-0.081,-0.088,-0.0915,-0.092
0.36,0.0454,0.022,0.011,0,-0.0106,-0.0206,-0.0396,-0.0562,-0.0704,-0.0818,-0.0894,-0.0934,-0.0944
0.37,0.0453,0.022,0.011,0,-0.0107,-0.0207,-0.0397,-0.0564,-0.0708,-0.0826,-0.0908,-0.0953,-0.0968
0.38,0.0452,0.022,0.011,0,-0.0108,-0.0208,-0.0398,-0.0566,-0.0712,-0.0834,-0.0922,-0.0972,-0.0992
0.39,0.0451,0.022,0.011,0,-0.0109,-0.0209,-0.0399,-0.0568,-0.0716,-0.0842,-0.0936,-0.0991,-0.1016
0.4,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.057,-0.072,-0.085,-0.095,-0.101,-0.104
0.41,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0571,-0.0723,-0.0855,-0.0957,-0.1022,-0.1056
0.42,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0572,-0.0726,-0.086,-0.0964,-0.1034,-0.1072
0.43,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0573,-0.0729,-0.0865,-0.0971,-0.1046,-0.1088
0.44,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0574,-0.0732,-0.087,-0.0978,-0.1058,-0.1104
0.45,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0575,-0.0735,-0.0875,-0.0985,-0.107,-0.112
0.46,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0576,-0.0738,-0.088,-0.0992,-0.1082,-0.1136
0.47,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0577,-0.0741,-0.0885,-0.0999,-0.1094,-0.1152
0.48,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0578,-0.0744,-0.089,-0.1006,-0.1106,-0.1168
0.49,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.0579,-0.0747,-0.0895,-0.1013,-0.1118,-0.1184
0.5,0.045,0.022,0.011,0,-0.011,-0.021,-0.04,-0.058,-0.075,-0.09,-0.102,-0.113,-0.12
0.51,0.045,0.022,0.011,0,-0.011,-0.021,-0.0401,-0.0581,-0.0751,-0.0902,-0.1025,-0.1136,-0.121
0.52,0.045,0.022,0.011,0,-0.011,-0.021,-0.0402,-0.0582,-0.0752,-0.0904,-0.103,-0.1142,-0.122
0.53,0.045,0.022,0.011,0,-0.011,-0.021,-0.0403,-0.0583,-0.0753,-0.0906,-0.1035,-0.1148,-0.123
0.54,0.045,0.022,0.011,0,-0.011,-0.021,-0.0404,-0.0584,-0.0754,-0.0908,-0.104,-0.1154,-0.124
0.55,0.045,0.022,0.011,0,-0.011,-0.021,-0.0405,-0.0585,-0.0755,-0.091,-0.1045,-0.116,-0.125
0.56,0.045,0.022,0.011,0,-0.011,-0.021,-0.0406,-0.0586,-0.0756,-0.0912,-0.105,-0.1166,-0.126
0.57,0.045,0.022,0.011,0,-0.011,-0.021,-0.0407,-0.0587,-0.0757,-0.0914,-0.1055,-0.1172,-0.127
0.58,0.045,0.022,0.011,0,-0.011,-0.021,-0.0408,-0.0588,-0.0758,-0.0916,-0.106,-0.1178,-0.128
0.59,0.045,0.022,0.011,0,-0.011,-0.021,-0.0409,-0.0589,-0.0759,-0.0918,-0.1065,-0.1184,-0.129
0.6,0.045,0.022,0.011,0,-0.011,-0.021,-0.041,-0.059,-0.076,-0.092,-0.107,-0.119,-0.13
0.61,0.04495,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05905,-0.0761,-0.0922,-0.10725,-0.1194,-0.1305
0.62,0.0449,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0591,-0.0762,-0.0924,-0.1075,-0.1198,-0.131
0.63,0.04485,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05915,-0.0763,-0.0926,-0.10775,-0.1202,-0.1315
0.64,0.0448,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0592,-0.0764,-0.0928,-0.108,-0.1206,-0.132
0.65,0.04475,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05925,-0.0765,-0.093,-0.10825,-0.121,-0.1325
0.66,0.0447,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0593,-0.0766,-0.0932,-0.1085,-0.1214,-0.133
0.67,0.04465,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05935,-0.0767,-0.0934,-0.10875,-0.1218,-0.1335
0.68,0.0446,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0594,-0.0768,-0.0936,-0.109,-0.1222,-0.134
0.69,0.04455,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05945,-0.0769,-0.0938,-0.10925,-0.1226,-0.1345
0.7,0.0445,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0595,-0.077,-0.094,-0.1095,-0.123,-0.135
0.71,0.04445,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05955,-0.0771,-0.0942,-0.10975,-0.1234,-0.1355
0.72,0.0444,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0596,-0.0772,-0.0944,-0.11,-0.1238,-0.136
0.73,0.04435,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05965,-0.0773,-0.0946,-0.11025,-0.1242,-0.1365
0.74,0.0443,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0597,-0.0774,-0.0948,-0.1105,-0.1246,-0.137
0.75,0.04425,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05975,-0.0775,-0.095,-0.11075,-0.125,-0.1375
0.76,0.0442,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0598,-0.0776,-0.0952,-0.111,-0.1254,-0.138
0.77,0.04415,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05985,-0.0777,-0.0954,-0.11125,-0.1258,-0.1385
0.78,0.0441,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0599,-0.0778,-0.0956,-0.1115,-0.1262,-0.139
0.79,0.04405,0.022,0.011,0,-0.011,-0.021,-0.041,-0.05995,-0.0779,-0.0958,-0.11175,-0.1266,-0.1395
0.8,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06,-0.078,-0.096,-0.112,-0.127,-0.14
0.81,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06005,-0.0781,-0.0961,-0.11215,-0.1272,-0.1403
0.82,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0601,-0.0782,-0.0962,-0.1123,-0.1274,-0.1406
0.83,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06015,-0.0783,-0.0963,-0.11245,-0.1276,-0.1409
0.84,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0602,-0.0784,-0.0964,-0.1126,-0.1278,-0.1412
0.85,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06025,-0.0785,-0.0965,-0.11275,-0.128,-0.1415
0.86,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0603,-0.0786,-0.0966,-0.1129,-0.1282,-0.1418
0.87,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06035,-0.0787,-0.0967,-0.11305,-0.1284,-0.1421
0.88,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0604,-0.0788,-0.0968,-0.1132,-0.1286,-0.1424
0.89,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06045,-0.0789,-0.0969,-0.11335,-0.1288,-0.1427
0.9,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0605,-0.079,-0.097,-0.1135,-0.129,-0.143
0.91,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06055,-0.0791,-0.0971,-0.11365,-0.1292,-0.1433
0.92,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0606,-0.0792,-0.0972,-0.1138,-0.1294,-0.1436
0.93,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06065,-0.0793,-0.0973,-0.11395,-0.1296,-0.1439
0.94,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0607,-0.0794,-0.0974,-0.1141,-0.1298,-0.1442
0.95,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06075,-0.0795,-0.0975,-0.11425,-0.13,-0.1445
0.96,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0608,-0.0796,-0.0976,-0.1144,-0.1302,-0.1448
0.97,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06085,-0.0797,-0.0977,-0.11455,-0.1304,-0.1451
0.98,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.0609,-0.0798,-0.0978,-0.1147,-0.1306,-0.1454
0.99,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.06095,-0.0799,-0.0979,-0.11485,-0.1308,-0.1457
1,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.098,-0.115,-0.131,-0.146
1.01,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09805,-0.1151,-0.13115,-0.1462
1.02,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0981,-0.1152,-0.1313,-0.1464
1.03,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09815,-0.1153,-0.13145,-0.1466
1.04,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0982,-0.1154,-0.1316,-0.1468
1.05,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09825,-0.1155,-0.13175,-0.147
1.06,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0983,-0.1156,-0.1319,-0.1472
1.07,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09835,-0.1157,-0.13205,-0.1474
1.08,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0984,-0.1158,-0.1322,-0.1476
1.09,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09845,-0.1159,-0.13235,-0.1478
1.1,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0985,-0.116,-0.1325,-0.148
1.11,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09855,-0.1161,-0.13265,-0.1482
1.12,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0986,-0.1162,-0.1328,-0.1484
1.13,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09865,-0.1163,-0.13295,-0.1486
1.14,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0987,-0.1164,-0.1331,-0.1488
1.15,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09875,-0.1165,-0.13325,-0.149
1.16,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0988,-0.1166,-0.1334,-0.1492
1.17,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09885,-0.1167,-0.13355,-0.1494
1.18,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.0989,-0.1168,-0.1337,-0.1496
1.19,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.09895,-0.1169,-0.13385,-0.1498
1.2,0.044,0.022,0.011,0,-0.011,-0.021,-0.041,-0.061,-0.08,-0.099,-0.117,-0.134,-0.15
1.21,0.043975,0.022,0.011,0,-0.011,-0.021,-0.041025,-0.061025,-0.08005,-0.09905,-0.117075,-0.1341,-0.150125
1.22,0.04395,0.022,0.011,0,-0.011,-0.021,-0.04105,-0.06105,-0.0801,-0.0991,-0.11715,-0.1342,-0.15025
1.23,0.043925,0.022,0.011,0,-0.011,-0.021,-0.041075,-0.061075,-0.08015,-0.09915,-0.117225,-0.1343,-0.150375
1.24,0.0439,0.022,0.011,0,-0.011,-0.021,-0.0411,-0.0611,-0.0802,-0.0992,-0.1173,-0.1344,-0.1505
1.25,0.043875,0.022,0.011,0,-0.011,-0.021,-0.041125,-0.061125,-0.08025,-0.09925,-0.117375,-0.1345,-0.150625
1.26,0.04385,0.022,0.011,0,-0.011,-0.021,-0.04115,-0.06115,-0.0803,-0.0993,-0.11745,-0.1346,-0.15075
1.27,0.043825,0.022,0.011,0,-0.011,-0.021,-0.041175,-0.061175,-0.08035,-0.09935,-0.117525,-0.1347,-0.150875
1.28,0.0438,0.022,0.011,0,-0.011,-0.021,-0.0412,-0.0612,-0.0804,-0.0994,-0.1176,-0.1348,-0.151
1.29,0.043775,0.022,0.011,0,-0.011,-0.021,-0.041225,-0.061225,-0.08045,-0.09945,-0.117675,-0.1349,-0.151125
1.3,0.04375,0.022,0.011,0,-0.011,-0.021,-0.04125,-0.06125,-0.0805,-0.0995,-0.11775,-0.135,-0.15125
1.31,0.043725,0.022,0.011,0,-0.011,-0.021,-0.041275,-0.061275,-0.08055,-0.09955,-0.117825,-0.1351,-0.151375
1.32,0.0437,0.022,0.011,0,-0.011,-0.021,-0.0413,-0.0613,-0.0806,-0.0996,-0.1179,-0.1352,-0.1515
1.33,0.043675,0.022,0.011,0,-0.011,-0.021,-0.041325,-0.061325,-0.08065,-0.09965,-0.117975,-0.1353,-0.151625
1.34,0.04365,0.022,0.011,0,-0.011,-0.021,-0.04135,-0.06135,-0.0807,-0.0997,-0.11805,-0.1354,-0.15175
1.35,0.043625,0.022,0.011,0,-0.011,-0.021,-0.041375,-0.061375,-0.08075,-0.09975,-0.118125,-0.1355,-0.151875
1.36,0.0436,0.022,0.011,0,-0.011,-0.021,-0.0414,-0.0614,-0.0808,-0.0998,-0.1182,-0.1356,-0.152
1.37,0.043575,0.022,0.011,0,-0.011,-0.021,-0.041425,-0.061425,-0.08085,-0.09985,-0.118275,-0.1357,-0.152125
1.38,0.04355,0.022,0.011,0,-0.011,-0.021,-0.04145,-0.06145,-0.0809,-0.0999,-0.11835,-0.1358,-0.15225
1.39,0.043525,0.022,0.011,0,-0.011,-0.021,-0.041475,-0.061475,-0.08095,-0.09995,-0.118425,-0.1359,-0.152375
1.4,0.0435,0.022,0.011,0,-0.011,-0.021,-0.0415,-0.0615,-0.081,-0.1,-0.1185,-0.136,-0.1525
1.41,0.043475,0.022,0.011,0,-0.011,-0.021,-0.041525,-0.061525,-0.08105,-0.10005,-0.118575,-0.1361,-0.152625
1.42,0.04345,0.022,0.011,0,-0.011,-0.021,-0.04155,-0.06155,-0.0811,-0.1001,-0.11865,-0.1362,-0.15275
1.43,0.043425,0.022,0.011,0,-0.011,-0.021,-0.041575,-0.061575,-0.08115,-0.10015,-0.118725,-0.1363,-0.152875
1.44,0.0434,0.022,0.011,0,-0.011,-0.021,-0.0416,-0.0616,-0.0812,-0.1002,-0.1188,-0.1364,-0.153
1.45,0.043375,0.022,0.011,0,-0.011,-0.021,-0.041625,-0.061625,-0.08125,-0.10025,-0.118875,-0.1365,-0.153125
1.46,0.04335,0.022,0.011,0,-0.011,-0.021,-0.04165,-0.06165,-0.0813,-0.1003,-0.11895,-0.1366,-0.15325
1.47,0.043325,0.022,0.011,0,-0.011,-0.021,-0.041675,-0.061675,-0.08135,-0.10035,-0.119025,-0.1367,-0.153375
1.48,0.0433,0.022,0.011,0,-0.011,-0.021,-0.0417,-0.0617,-0.0814,-0.1004,-0.1191,-0.1368,-0.1535
1.49,0.043275,0.022,0.011,0,-0.011,-0.021,-0.041725,-0.061725,-0.08145,-0.10045,-0.119175,-0.1369,-0.153625
1.5,0.04325,0.022,0.011,0,-0.011,-0.021,-0.04175,-0.06175,-0.0815,-0.1005,-0.11925,-0.137,-0.15375
1.51,0.043225,0.022,0.011,0,-0.011,-0.021,-0.041775,-0.061775,-0.08155,-0.10055,-0.119325,-0.1371,-0.153875
1.52,0.0432,0.022,0.011,0,-0.011,-0.021,-0.0418,-0.0618,-0.0816,-0.1006,-0.1194,-0.1372,-0.154
1.53,0.043175,0.022,0.011,0,-0.011,-0.021,-0.041825,-0.061825,-0.08165,-0.10065,-0.119475,-0.1373,-0.154125
1.54,0.04315,0.022,0.011,0,-0.011,-0.021,-0.04185,-0.06185,-0.0817,-0.1007,-0.11955,-0.1374,-0.15425
1.55,0.043125,0.022,0.011,0,-0.011,-0.021,-0.041875,-0.061875,-0.08175,-0.10075,-0.119625,-0.1375,-0.154375
1.56,0.0431,0.022,0.011,0,-0.011,-0.021,-0.0419,-0.0619,-0.0818,-0.1008,-0.1197,-0.1376,-0.1545
1.57,0.043075,0.022,0.011,0,-0.011,-0.021,-0.041925,-0.061925,-0.08185,-0.10085,-0.119775,-0.1377,-0.154625
1.58,0.04305,0.022,0.011,0,-0.011,-0.021,-0.04195,-0.06195,-0.0819,-0.1009,-0.11985,-0.1378,-0.15475
1.59,0.043025,0.022,0.011,0,-0.011,-0.021,-0.041975,-0.061975,-0.08195,-0.10095,-0.119925,-0.1379,-0.154875
1.6,0.043,0.022,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.138,-0.155
1.61,0.043,0.02195,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13805,-0.1551
1.62,0.043,0.0219,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1381,-0.1552
1.63,0.043,0.02185,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13815,-0.1553
1.64,0.043,0.0218,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1382,-0.1554
1.65,0.043,0.02175,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13825,-0.1555
1.66,0.043,0.0217,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1383,-0.1556
1.67,0.043,0.02165,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13835,-0.1557
1.68,0.043,0.0216,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1384,-0.1558
1.69,0.043,0.02155,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13845,-0.1559
1.7,0.043,0.0215,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1385,-0.156
1.71,0.043,0.02145,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13855,-0.1561
1.72,0.043,0.0214,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1386,-0.1562
1.73,0.043,0.02135,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13865,-0.1563
1.74,0.043,0.0213,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1387,-0.1564
1.75,0.043,0.02125,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13875,-0.1565
1.76,0.043,0.0212,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1388,-0.1566
1.77,0.043,0.02115,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13885,-0.1567
1.78,0.043,0.0211,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.1389,-0.1568
1.79,0.043,0.02105,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.13895,-0.1569
1.8,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.12,-0.139,-0.157
1.81,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10105,-0.12005,-0.13905,-0.15705
1.82,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1011,-0.1201,-0.1391,-0.1571
1.83,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10115,-0.12015,-0.13915,-0.15715
1.84,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1012,-0.1202,-0.1392,-0.1572
1.85,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10125,-0.12025,-0.13925,-0.15725
1.86,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1013,-0.1203,-0.1393,-0.1573
1.87,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10135,-0.12035,-0.13935,-0.15735
1.88,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1014,-0.1204,-0.1394,-0.1574
1.89,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10145,-0.12045,-0.13945,-0.15745
1.9,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1015,-0.1205,-0.1395,-0.1575
1.91,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10155,-0.12055,-0.13955,-0.15755
1.92,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1016,-0.1206,-0.1396,-0.1576
1.93,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10165,-0.12065,-0.13965,-0.15765
1.94,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1017,-0.1207,-0.1397,-0.1577
1.95,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10175,-0.12075,-0.13975,-0.15775
1.96,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1018,-0.1208,-0.1398,-0.1578
1.97,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10185,-0.12085,-0.13985,-0.15785
1.98,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.1019,-0.1209,-0.1399,-0.1579
1.99,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.10195,-0.12095,-0.13995,-0.15795
2,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.102,-0.121,-0.14,-0.158
2.01,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.08205,-0.102,-0.12105,-0.14005,-0.1581
2.02,0.043,0.021,0.011,0,-0.011,-0.021,-0.042,-0.062,-0.0821,-0.102,-0.1211,-0.1401,-0.1582
